participant_id,item_id,category,word_length,freq_rank,retention_level,recall_expected_answer,recall_response,recall_correct_gorilla,recognition_expected_answer,recognition_response,recognition_correct_gorilla,proficiency_score,exposure_composite,integrative_motivation_composite,multilingualism_count
16602613,40,verb,4,119,0,iarr,ceistigh,0,to ask,short,0,80,3.2,3.5,0
16602613,41,verb,5,133,NA,imigh,fag,0,to leave/go away,go,0,80,3.2,3.5,0
16602613,42,verb,4,136,2,lean,lean,1,NA,NA,NA,80,3.2,3.5,0
16602613,43,verb,7,140,2,scríobh,scríobh,1,NA,NA,NA,80,3.2,3.5,0
16602613,44,verb,5,163,2,siúil,siúil,1,NA,NA,NA,80,3.2,3.5,0
16602613,45,verb,7,203,2,tosaigh,tosaigh,1,NA,NA,NA,80,3.2,3.5,0
16602613,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,80,3.2,3.5,0
16602613,47,adjective,2,98,2,te,te,1,NA,NA,NA,80,3.2,3.5,0
16602613,48,adjective,2,121,2,óg,óg,1,NA,NA,NA,80,3.2,3.5,0
16602613,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,80,3.2,3.5,0
16602613,50,adjective,3,154,2,ard,árd,0,tall/high,tall,0,80,3.2,3.5,0
16602613,51,adjective,6,212,1,iomlán,lan,0,full,full,1,80,3.2,3.5,0
16602613,52,adjective,4,305,2,fíor,fíor,1,NA,NA,NA,80,3.2,3.5,0
16602613,53,adjective,5,315,1,gearr,garaimh,0,short,short,1,80,3.2,3.5,0
16602613,54,adjective,6,339,0,láidir,macanta,0,strong,heavy,0,80,3.2,3.5,0
16602613,55,adjective,3,364,2,beo,beo,1,NA,NA,NA,80,3.2,3.5,0
16602613,56,adjective,5,370,1,bocht,NA,0,poor,poor,1,80,3.2,3.5,0
16602613,57,adjective,7,407,2,iontach,iontach,1,NA,NA,NA,80,3.2,3.5,0
16602613,58,adjective,4,432,2,glan,glan,1,NA,NA,NA,80,3.2,3.5,0
16602613,59,adjective,3,461,1,bog,NA,0,soft,soft,1,80,3.2,3.5,0
16602613,60,adjective,4,706,2,sean,sean,1,NA,NA,NA,80,3.2,3.5,0
16602614,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,50,3,2.25,0
16602614,2,concrete_noun,4,92,2,bean,bean,1,NA,NA,NA,50,3,2.25,0
16602614,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,50,3,2.25,0
16602614,4,concrete_noun,7,139,2,leabhar,leabhar,1,NA,NA,NA,50,3,2.25,0
16602614,5,concrete_noun,4,144,2,lámh,laimh,0,hand,hand,1,50,3,2.25,0
16602614,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,50,3,2.25,0
16602614,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,50,3,2.25,0
16602614,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,50,3,2.25,0
16602614,9,concrete_noun,6,220,2,oileán,oileain,0,island,island,1,50,3,2.25,0
16602614,10,concrete_noun,7,238,2,cathair,cathair,1,NA,NA,NA,50,3,2.25,0
16602614,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,50,3,2.25,0
16602614,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,50,3,2.25,0
16602614,13,concrete_noun,4,258,1,croí,NA,0,heart,heart,1,50,3,2.25,0
16602614,14,concrete_noun,9,310,2,múinteoir,muinteor,0,teacher,teacher,1,50,3,2.25,0
16602614,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,50,3,2.25,0
16602614,16,abstract_noun,6,39,2,bliain,blian,0,year,year,1,50,3,2.25,0
16602614,17,abstract_noun,2,59,1,lá,NA,0,day,day,1,50,3,2.25,0
16602614,18,abstract_noun,5,72,2,taobh,taobh,1,NA,NA,NA,50,3,2.25,0
16602614,19,abstract_noun,5,83,1,scéal,NA,0,story,story,1,50,3,2.25,0
16602614,20,abstract_noun,3,84,1,tír,NA,0,country,country,1,50,3,2.25,0
16602614,21,abstract_noun,4,85,2,saol,saol,0,lifetime,life,0,50,3,2.25,0
16602614,22,abstract_noun,5,89,2,ceist,ceast,0,question (noun),question,0,50,3,2.25,0
16602614,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,50,3,2.25,0
16602614,24,abstract_noun,5,126,1,oíche,neacht,0,night,night,1,50,3,2.25,0
16602614,25,abstract_noun,4,127,2,aire,aire,1,NA,NA,NA,50,3,2.25,0
16602614,26,abstract_noun,5,132,1,eolas,ciall,0,knowledge,knowledge,1,50,3,2.25,0
16602614,27,abstract_noun,9,142,2,seachtain,seachtain,1,NA,NA,NA,50,3,2.25,0
16602614,28,abstract_noun,6,278,1,aimsir,NA,0,weather,weather,1,50,3,2.25,0
16602614,29,abstract_noun,5,381,2,gaoth,gaoth,1,NA,NA,NA,50,3,2.25,0
16602614,30,abstract_noun,4,456,2,dath,dath,1,NA,NA,NA,50,3,2.25,0
16602614,31,verb,4,17,2,cuir,cur,0,to put,put,0,50,3,2.25,0
16602614,32,verb,4,20,2,déan,dean,1,NA,NA,NA,50,3,2.25,0
16602614,33,verb,7,24,0,tabhair,tog,0,to give/grant,take,0,50,3,2.25,0
16602614,34,verb,3,33,1,tar,tar ab,0,to come,come,0,50,3,2.25,0
16602614,35,verb,5,36,2,faigh,faigh,1,NA,NA,NA,50,3,2.25,0
16602614,36,verb,5,41,2,téigh,teigh,1,NA,NA,NA,50,3,2.25,0
16602614,37,verb,4,76,1,feic,feicim,0,to see,see,0,50,3,2.25,0
16602614,38,verb,4,88,0,féad,abalta,0,to be able to,NA,0,50,3,2.25,0
16602614,39,verb,6,101,1,éirigh,seas suas,0,to get up/to rise,rise,0,50,3,2.25,0
16602614,40,verb,4,119,0,iarr,cuir ceist,0,to ask,try,0,50,3,2.25,0
16602614,41,verb,5,133,0,imigh,NA,0,to leave/go away,go,0,50,3,2.25,0
16602614,42,verb,4,136,0,lean,tar indiadh,0,to follow,go,0,50,3,2.25,0
16602614,43,verb,7,140,2,scríobh,scriobh,1,NA,NA,NA,50,3,2.25,0
16602614,44,verb,5,163,2,siúil,siul,0,to walk,walk,0,50,3,2.25,0
16602614,45,verb,7,203,1,tosaigh,inis,0,to start,start,0,50,3,2.25,0
16602614,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,50,3,2.25,0
16602614,47,adjective,2,98,2,te,te,1,NA,NA,NA,50,3,2.25,0
16602614,48,adjective,2,121,1,óg,beo,0,young,young,1,50,3,2.25,0
16602614,49,adjective,4,137,2,fada,fad,0,long,long,1,50,3,2.25,0
16602614,50,adjective,3,154,1,ard,barr,0,tall/high,tall,0,50,3,2.25,0
16602614,51,adjective,6,212,1,iomlán,fo,0,full,full,1,50,3,2.25,0
16602614,52,adjective,4,305,1,fíor,ceart,0,true,true,1,50,3,2.25,0
16602614,53,adjective,5,315,1,gearr,beag,0,short,short,1,50,3,2.25,0
16602614,54,adjective,6,339,2,láidir,laidir,1,NA,NA,NA,50,3,2.25,0
16602614,55,adjective,3,364,2,beo,beo,1,NA,NA,NA,50,3,2.25,0
16602614,56,adjective,5,370,2,bocht,bocht,1,NA,NA,NA,50,3,2.25,0
16602614,57,adjective,7,407,0,iontach,NA,0,great,wonderful,0,50,3,2.25,0
16602614,58,adjective,4,432,2,glan,glan,1,NA,NA,NA,50,3,2.25,0
16602614,59,adjective,3,461,1,bog,siain,0,soft,soft,1,50,3,2.25,0
16602614,60,adjective,4,706,2,sean,sean,1,NA,NA,NA,50,3,2.25,0
16602615,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,25,2.2,2.75,0
16602615,2,concrete_noun,4,92,NA,bean,mna,0,woman,been,0,25,2.2,2.75,0
16602615,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,25,2.2,2.75,0
16602615,4,concrete_noun,7,139,1,leabhar,suil,0,book,book,1,25,2.2,2.75,0
16602615,5,concrete_noun,4,144,1,lámh,leabh,0,hand,hand,1,25,2.2,2.75,0
16602615,6,concrete_noun,7,157,1,airgead,arigid,0,money,money,1,25,2.2,2.75,0
16602615,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,25,2.2,2.75,0
16602615,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,25,2.2,2.75,0
16602615,9,concrete_noun,6,220,2,oileán,oileann,0,island,island,1,25,2.2,2.75,0
16602615,10,concrete_noun,7,238,0,cathair,NA,0,city,chair,0,25,2.2,2.75,0
16602615,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,25,2.2,2.75,0
16602615,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,25,2.2,2.75,0
16602615,13,concrete_noun,4,258,0,croí,NA,0,heart,sad,0,25,2.2,2.75,0
16602615,14,concrete_noun,9,310,1,múinteoir,master,0,teacher,teacher,1,25,2.2,2.75,0
16602615,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,25,2.2,2.75,0
16602615,16,abstract_noun,6,39,2,bliain,blean,0,year,NA,0,25,2.2,2.75,0
16602615,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,25,2.2,2.75,0
16602615,18,abstract_noun,5,72,0,taobh,NA,0,side (noun),side,0,25,2.2,2.75,0
16602615,19,abstract_noun,5,83,2,scéal,sceal,1,NA,NA,NA,25,2.2,2.75,0
16602615,20,abstract_noun,3,84,1,tír,NA,0,country,country,1,25,2.2,2.75,0
16602615,21,abstract_noun,4,85,2,saol,saol,1,NA,NA,NA,25,2.2,2.75,0
16602615,22,abstract_noun,5,89,0,ceist,an eill is a,0,question (noun),question,0,25,2.2,2.75,0
16602615,23,abstract_noun,6,115,1,teanga,gaelga,0,language,language,1,25,2.2,2.75,0
16602615,24,abstract_noun,5,126,1,oíche,anoch,0,night,night,1,25,2.2,2.75,0
16602615,25,abstract_noun,4,127,1,aire,air aira,0,care/attention,care,0,25,2.2,2.75,0
16602615,26,abstract_noun,5,132,1,eolas,ta is,0,knowledge,konwledge,0,25,2.2,2.75,0
16602615,27,abstract_noun,9,142,2,seachtain,seachtain,1,NA,NA,NA,25,2.2,2.75,0
16602615,28,abstract_noun,6,278,1,aimsir,amshair,0,weather,weather,1,25,2.2,2.75,0
16602615,29,abstract_noun,5,381,2,gaoth,gaogh,0,wind,wind,1,25,2.2,2.75,0
16602615,30,abstract_noun,4,456,1,dath,glas,0,colour,colour,1,25,2.2,2.75,0
16602615,31,verb,4,17,1,cuir,chair,0,to put,put,0,25,2.2,2.75,0
16602615,32,verb,4,20,2,déan,dean,1,NA,NA,NA,25,2.2,2.75,0
16602615,33,verb,7,24,0,tabhair,though,0,to give/grant,father,0,25,2.2,2.75,0
16602615,34,verb,3,33,0,tar,thar ans,0,to come,across,0,25,2.2,2.75,0
16602615,35,verb,5,36,0,faigh,toor domsa,0,to get/receive,leave,0,25,2.2,2.75,0
16602615,36,verb,5,41,1,téigh,tear,0,to go,go,0,25,2.2,2.75,0
16602615,37,verb,4,76,NA,feic,feach,0,to see,look,0,25,2.2,2.75,0
16602615,38,verb,4,88,0,féad,in ann,0,to be able to,wait,0,25,2.2,2.75,0
16602615,39,verb,6,101,2,éirigh,eirig,0,to get up/to rise,get up,0,25,2.2,2.75,0
16602615,40,verb,4,119,0,iarr,an will,0,to ask,NA,0,25,2.2,2.75,0
16602615,41,verb,5,133,0,imigh,NA,0,to leave/go away,go,0,25,2.2,2.75,0
16602615,42,verb,4,136,2,lean,lean,1,NA,NA,NA,25,2.2,2.75,0
16602615,43,verb,7,140,2,scríobh,scribh,0,to write,write,0,25,2.2,2.75,0
16602615,44,verb,5,163,0,siúil,NA,0,to walk,eyes,0,25,2.2,2.75,0
16602615,45,verb,7,203,1,tosaigh,tosnu,0,to start,start,0,25,2.2,2.75,0
16602615,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,25,2.2,2.75,0
16602615,47,adjective,2,98,2,te,te,1,NA,NA,NA,25,2.2,2.75,0
16602615,48,adjective,2,121,2,óg,og,1,NA,NA,NA,25,2.2,2.75,0
16602615,49,adjective,4,137,0,fada,NA,0,long,old,0,25,2.2,2.75,0
16602615,50,adjective,3,154,2,ard,ard,1,NA,NA,NA,25,2.2,2.75,0
16602615,51,adjective,6,212,NA,iomlán,lan,0,full,most off,0,25,2.2,2.75,0
16602615,52,adjective,4,305,0,fíor,ceart,0,true,NA,0,25,2.2,2.75,0
16602615,53,adjective,5,315,1,gearr,iseal,0,short,sharp,0,25,2.2,2.75,0
16602615,54,adjective,6,339,0,láidir,neart,0,strong,heavy,0,25,2.2,2.75,0
16602615,55,adjective,3,364,1,beo,beal,0,alive,alive,1,25,2.2,2.75,0
16602615,56,adjective,5,370,2,bocht,botch,0,poor,poor,1,25,2.2,2.75,0
16602615,57,adjective,7,407,0,iontach,ana m,0,great,beautiful,0,25,2.2,2.75,0
16602615,58,adjective,4,432,1,glan,NA,0,clean,clean,1,25,2.2,2.75,0
16602615,59,adjective,3,461,2,bog,bog,1,NA,NA,NA,25,2.2,2.75,0
16602615,60,adjective,4,706,1,sean,aosta,0,old,old,1,25,2.2,2.75,0
16602616,1,concrete_noun,5,79,NA,teach,tigh,0,house,to come,0,25,2.6,1,0
16602616,2,concrete_noun,4,92,2,bean,bean,1,NA,NA,NA,25,2.6,1,0
16602616,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,25,2.6,1,0
16602616,4,concrete_noun,7,139,2,leabhar,leabhar,1,NA,NA,NA,25,2.6,1,0
16602616,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,25,2.6,1,0
16602616,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,25,2.6,1,0
16602616,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,25,2.6,1,0
16602616,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,25,2.6,1,0
16602616,9,concrete_noun,6,220,2,oileán,oilean,1,NA,NA,NA,25,2.6,1,0
16602616,10,concrete_noun,7,238,2,cathair,cathair,1,NA,NA,NA,25,2.6,1,0
16602616,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,25,2.6,1,0
16602616,12,concrete_noun,3,249,1,cos,chois,0,leg,leg,1,25,2.6,1,0
16602616,13,concrete_noun,4,258,1,croí,crios,0,heart,heart,1,25,2.6,1,0
16602616,14,concrete_noun,9,310,2,múinteoir,muintoir,0,teacher,teacher,1,25,2.6,1,0
16602616,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,25,2.6,1,0
16602616,16,abstract_noun,6,39,2,bliain,blian,0,year,year,1,25,2.6,1,0
16602616,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,25,2.6,1,0
16602616,18,abstract_noun,5,72,0,taobh,in aice,0,side (noun),NA,0,25,2.6,1,0
16602616,19,abstract_noun,5,83,1,scéal,sc,0,story,story,1,25,2.6,1,0
16602616,20,abstract_noun,3,84,2,tír,tire,0,country,country,1,25,2.6,1,0
16602616,21,abstract_noun,4,85,0,saol,NA,0,lifetime,life,0,25,2.6,1,0
16602616,22,abstract_noun,5,89,2,ceist,ceist,1,NA,NA,NA,25,2.6,1,0
16602616,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,25,2.6,1,0
16602616,24,abstract_noun,5,126,2,oíche,oiche,1,NA,NA,NA,25,2.6,1,0
16602616,25,abstract_noun,4,127,1,aire,curam,0,care/attention,care,0,25,2.6,1,0
16602616,26,abstract_noun,5,132,2,eolas,eolas,1,NA,NA,NA,25,2.6,1,0
16602616,27,abstract_noun,9,142,2,seachtain,schtain,0,week,week,1,25,2.6,1,0
16602616,28,abstract_noun,6,278,2,aimsir,aimsir,1,NA,NA,NA,25,2.6,1,0
16602616,29,abstract_noun,5,381,2,gaoth,gaoth,1,NA,NA,NA,25,2.6,1,0
16602616,30,abstract_noun,4,456,2,dath,dath,1,NA,NA,NA,25,2.6,1,0
16602616,31,verb,4,17,NA,cuir,chur,0,to put,to put on,0,25,2.6,1,0
16602616,32,verb,4,20,0,déan,le de,0,to do,NA,0,25,2.6,1,0
16602616,33,verb,7,24,2,tabhair,thabhai,0,to give/grant,givr,0,25,2.6,1,0
16602616,34,verb,3,33,2,tar,tar,1,NA,NA,NA,25,2.6,1,0
16602616,35,verb,5,36,1,faigh,tugadh me,0,to get/receive,get,0,25,2.6,1,0
16602616,36,verb,5,41,0,téigh,dul,0,to go,house,0,25,2.6,1,0
16602616,37,verb,4,76,1,feic,feiceail,0,to see,to see,1,25,2.6,1,0
16602616,38,verb,4,88,0,féad,NA,0,to be able to,whistle,0,25,2.6,1,0
16602616,39,verb,6,101,2,éirigh,eiri,0,to get up/to rise,to get up,0,25,2.6,1,0
16602616,40,verb,4,119,1,iarr,sceal,0,to ask,ask,0,25,2.6,1,0
16602616,41,verb,5,133,1,imigh,be,0,to leave/go away,go away,0,25,2.6,1,0
16602616,42,verb,4,136,1,lean,NA,0,to follow,follow,0,25,2.6,1,0
16602616,43,verb,7,140,2,scríobh,scriobh,1,NA,NA,NA,25,2.6,1,0
16602616,44,verb,5,163,2,siúil,suil,0,to walk,eye,0,25,2.6,1,0
16602616,45,verb,7,203,2,tosaigh,thosaigh,0,to start,to start,1,25,2.6,1,0
16602616,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,25,2.6,1,0
16602616,47,adjective,2,98,2,te,te,1,NA,NA,NA,25,2.6,1,0
16602616,48,adjective,2,121,2,óg,og,1,NA,NA,NA,25,2.6,1,0
16602616,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,25,2.6,1,0
16602616,50,adjective,3,154,2,ard,ard,1,NA,NA,NA,25,2.6,1,0
16602616,51,adjective,6,212,NA,iomlán,lan,0,full,NA,0,25,2.6,1,0
16602616,52,adjective,4,305,2,fíor,fior,0,true,true,1,25,2.6,1,0
16602616,53,adjective,5,315,2,gearr,gearr,1,NA,NA,NA,25,2.6,1,0
16602616,54,adjective,6,339,0,láidir,b,0,strong,NA,0,25,2.6,1,0
16602616,55,adjective,3,364,1,beo,NA,0,alive,alive,1,25,2.6,1,0
16602616,56,adjective,5,370,1,bocht,NA,0,poor,poor,1,25,2.6,1,0
16602616,57,adjective,7,407,1,iontach,go hontach,0,great,great,1,25,2.6,1,0
16602616,58,adjective,4,432,2,glan,glan,1,NA,NA,NA,25,2.6,1,0
16602616,59,adjective,3,461,2,bog,bog,1,NA,NA,NA,25,2.6,1,0
16602616,60,adjective,4,706,2,sean,sean,1,NA,NA,NA,25,2.6,1,0
16602617,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,65,1.8,4.25,0
16602617,2,concrete_noun,4,92,2,bean,bean,1,NA,NA,NA,65,1.8,4.25,0
16602617,3,concrete_noun,5,107,2,scoil,scoul,0,school,school,1,65,1.8,4.25,0
16602617,4,concrete_noun,7,139,2,leabhar,leabhar,1,NA,NA,NA,65,1.8,4.25,0
16602617,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,65,1.8,4.25,0
16602617,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,65,1.8,4.25,0
16602617,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,65,1.8,4.25,0
16602617,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,65,1.8,4.25,0
16602617,9,concrete_noun,6,220,2,oileán,oulean,0,island,island,1,65,1.8,4.25,0
16602617,10,concrete_noun,7,238,2,cathair,cathair,1,NA,NA,NA,65,1.8,4.25,0
16602617,11,concrete_noun,5,243,2,doras,dorad,0,door,door,1,65,1.8,4.25,0
16602617,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,65,1.8,4.25,0
16602617,13,concrete_noun,4,258,2,croí,croi,1,NA,NA,NA,65,1.8,4.25,0
16602617,14,concrete_noun,9,310,2,múinteoir,muinteoir,1,NA,NA,NA,65,1.8,4.25,0
16602617,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,65,1.8,4.25,0
16602617,16,abstract_noun,6,39,2,bliain,blian,0,year,year,1,65,1.8,4.25,0
16602617,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,65,1.8,4.25,0
16602617,18,abstract_noun,5,72,2,taobh,taibh,0,side (noun),side,0,65,1.8,4.25,0
16602617,19,abstract_noun,5,83,2,scéal,sceal,1,NA,NA,NA,65,1.8,4.25,0
16602617,20,abstract_noun,3,84,2,tír,tir,1,NA,NA,NA,65,1.8,4.25,0
16602617,21,abstract_noun,4,85,NA,saol,mobsaol,0,lifetime,life,0,65,1.8,4.25,0
16602617,22,abstract_noun,5,89,2,ceist,ceist,1,NA,NA,NA,65,1.8,4.25,0
16602617,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,65,1.8,4.25,0
16602617,24,abstract_noun,5,126,2,oíche,ouche,0,night,night,1,65,1.8,4.25,0
16602617,25,abstract_noun,4,127,1,aire,fuair,0,care/attention,care,0,65,1.8,4.25,0
16602617,26,abstract_noun,5,132,2,eolas,eolas,1,NA,NA,NA,65,1.8,4.25,0
16602617,27,abstract_noun,9,142,2,seachtain,seachtain,1,NA,NA,NA,65,1.8,4.25,0
16602617,28,abstract_noun,6,278,2,aimsir,aimsir,1,NA,NA,NA,65,1.8,4.25,0
16602617,29,abstract_noun,5,381,2,gaoth,gaoth,1,NA,NA,NA,65,1.8,4.25,0
16602617,30,abstract_noun,4,456,2,dath,dath,1,NA,NA,NA,65,1.8,4.25,0
16602617,31,verb,4,17,2,cuir,cuir,1,NA,NA,NA,65,1.8,4.25,0
16602617,32,verb,4,20,1,déan,rinne,0,to do,do,0,65,1.8,4.25,0
16602617,33,verb,7,24,0,tabhair,tog,0,to give/grant,take,0,65,1.8,4.25,0
16602617,34,verb,3,33,2,tar,tar,1,NA,NA,NA,65,1.8,4.25,0
16602617,35,verb,5,36,NA,faigh,f,0,to get/receive,stay,0,65,1.8,4.25,0
16602617,36,verb,5,41,1,téigh,dul,0,to go,go,0,65,1.8,4.25,0
16602617,37,verb,4,76,2,feic,feic,1,NA,NA,NA,65,1.8,4.25,0
16602617,38,verb,4,88,0,féad,ar mo chumad,0,to be able to,long,0,65,1.8,4.25,0
16602617,39,verb,6,101,1,éirigh,sras,0,to get up/to rise,get up,0,65,1.8,4.25,0
16602617,40,verb,4,119,NA,iarr,cad,0,to ask,try,0,65,1.8,4.25,0
16602617,41,verb,5,133,0,imigh,fanach,0,to leave/go away,go,0,65,1.8,4.25,0
16602617,42,verb,4,136,2,lean,lean,1,NA,NA,NA,65,1.8,4.25,0
16602617,43,verb,7,140,2,scríobh,scriobh,1,NA,NA,NA,65,1.8,4.25,0
16602617,44,verb,5,163,2,siúil,suil,0,to walk,walk,0,65,1.8,4.25,0
16602617,45,verb,7,203,1,tosaigh,NA,0,to start,start,0,65,1.8,4.25,0
16602617,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,65,1.8,4.25,0
16602617,47,adjective,2,98,2,te,te,1,NA,NA,NA,65,1.8,4.25,0
16602617,48,adjective,2,121,2,óg,og,1,NA,NA,NA,65,1.8,4.25,0
16602617,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,65,1.8,4.25,0
16602617,50,adjective,3,154,2,ard,ard,1,NA,NA,NA,65,1.8,4.25,0
16602617,51,adjective,6,212,0,iomlán,NA,0,full,whole,0,65,1.8,4.25,0
16602617,52,adjective,4,305,2,fíor,fior,0,true,teue,0,65,1.8,4.25,0
16602617,53,adjective,5,315,1,gearr,beag,0,short,short,1,65,1.8,4.25,0
16602617,54,adjective,6,339,2,láidir,laidir,1,NA,NA,NA,65,1.8,4.25,0
16602617,55,adjective,3,364,2,beo,bei,0,alive,life,0,65,1.8,4.25,0
16602617,56,adjective,5,370,2,bocht,bocht,1,NA,NA,NA,65,1.8,4.25,0
16602617,57,adjective,7,407,0,iontach,ar feabhad,0,great,wonderful,0,65,1.8,4.25,0
16602617,58,adjective,4,432,2,glan,glan,1,NA,NA,NA,65,1.8,4.25,0
16602617,59,adjective,3,461,2,bog,bog,1,NA,NA,NA,65,1.8,4.25,0
16602617,60,adjective,4,706,2,sean,sean,1,NA,NA,NA,65,1.8,4.25,0
16602618,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,50,1.8,1.25,0
16602618,2,concrete_noun,4,92,2,bean,bean,1,NA,NA,NA,50,1.8,1.25,0
16602618,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,50,1.8,1.25,0
16602618,4,concrete_noun,7,139,1,leabhar,li,0,book,book,1,50,1.8,1.25,0
16602618,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,50,1.8,1.25,0
16602618,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,50,1.8,1.25,0
16602618,7,concrete_noun,4,158,2,béal,bea,0,mouth,mouth,1,50,1.8,1.25,0
16602618,8,concrete_noun,5,217,1,uisce,f,0,water,water,1,50,1.8,1.25,0
16602618,9,concrete_noun,6,220,1,oileán,NA,0,island,island,1,50,1.8,1.25,0
16602618,10,concrete_noun,7,238,1,cathair,NA,0,city,city,1,50,1.8,1.25,0
16602618,11,concrete_noun,5,243,2,doras,dorus,0,door,door,1,50,1.8,1.25,0
16602618,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,50,1.8,1.25,0
16602618,13,concrete_noun,4,258,2,croí,croi,1,NA,NA,NA,50,1.8,1.25,0
16602618,14,concrete_noun,9,310,2,múinteoir,muinteoir,1,NA,NA,NA,50,1.8,1.25,0
16602618,15,concrete_noun,3,384,1,bia,deuch,0,food,food,1,50,1.8,1.25,0
16602618,16,abstract_noun,6,39,1,bliain,an,0,year,year,1,50,1.8,1.25,0
16602618,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,50,1.8,1.25,0
16602618,18,abstract_noun,5,72,2,taobh,taobh,1,NA,NA,NA,50,1.8,1.25,0
16602618,19,abstract_noun,5,83,2,scéal,sceal,1,NA,NA,NA,50,1.8,1.25,0
16602618,20,abstract_noun,3,84,2,tír,tir,1,NA,NA,NA,50,1.8,1.25,0
16602618,21,abstract_noun,4,85,0,saol,NA,0,lifetime,life,0,50,1.8,1.25,0
16602618,22,abstract_noun,5,89,2,ceist,ceist,1,NA,NA,NA,50,1.8,1.25,0
16602618,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,50,1.8,1.25,0
16602618,24,abstract_noun,5,126,1,oíche,nocht,0,night,night,1,50,1.8,1.25,0
16602618,25,abstract_noun,4,127,1,aire,NA,0,care/attention,care,0,50,1.8,1.25,0
16602618,26,abstract_noun,5,132,1,eolas,fios,0,knowledge,knowledge,1,50,1.8,1.25,0
16602618,27,abstract_noun,9,142,1,seachtain,NA,0,week,week,1,50,1.8,1.25,0
16602618,28,abstract_noun,6,278,2,aimsir,aimsir,1,NA,NA,NA,50,1.8,1.25,0
16602618,29,abstract_noun,5,381,1,gaoth,goithe,0,wind,wind,1,50,1.8,1.25,0
16602618,30,abstract_noun,4,456,1,dath,NA,0,colour,colour,1,50,1.8,1.25,0
16602618,31,verb,4,17,1,cuir,NA,0,to put,put,0,50,1.8,1.25,0
16602618,32,verb,4,20,1,déan,ag obair,0,to do,do,0,50,1.8,1.25,0
16602618,33,verb,7,24,2,tabhair,tabhair,1,NA,NA,NA,50,1.8,1.25,0
16602618,34,verb,3,33,1,tar,tarrig,0,to come,come,0,50,1.8,1.25,0
16602618,35,verb,5,36,0,faigh,NA,0,to get/receive,find,0,50,1.8,1.25,0
16602618,36,verb,5,41,1,téigh,ag dul,0,to go,go,0,50,1.8,1.25,0
16602618,37,verb,4,76,NA,feic,feach,0,to see,look,0,50,1.8,1.25,0
16602618,38,verb,4,88,0,féad,abalta,0,to be able to,fade,0,50,1.8,1.25,0
